4 11 1 1 13
2 13 0 0 4
2 5 0 0 2
0 0 0 0 0
1 2 0 1 0
1 1 0 1 0
6 0 0 0 0
2 0 0 1 1
0 2 0 0 0
2 2 0 1 1
0 0 0 4 1
2 0 0 1 0
2 3 0 1 1
2 4 0 1 0
1 1 0 1 1
1 1 9 8 1
1 5 9 5 2
5 8 5 8 5
2 9 3 9 3
5 8 4 11 7
9 13 6 12 5
7 7 9 25 7
4 9 4 13 2
2 9 5 16 2
8 8 12 17 6
5 6 10 20 6
4 8 12 19 8
1 7 13 25 4
1 3 8 24 5
2 7 15 29 9
3 11 8 28 2
6 11 9 32 4
6 12 15 21 3
4 8 16 16 6
6 14 9 34 3
4 7 11 28 6
2 10 8 22 3
4 11 9 23 8
4 8 12 23 0
5 5 21 27 4
7 9 35 30 6
8 10 4 26 3
4 8 7 24 6
4 6 4 28 5
2 7 8 28 5
2 14 6 27 2
3 7 15 30 7
4 9 6 22 2
1 2 6 28 2
4 8 6 16 4
1 6 5 34 1
5 5 52 24 0
6 8 4 25 5
1 7 27 23 5
1 7 16 17 4
2 1 35 15 1
1 5 46 16 3
2 4 11 9 2
1 4 16 25 0
5 4 1 14 0
5 7 0 17 1
5 2 0 12 1
9 6 0 3 4
8 2 0 14 1
10 1 0 8 0
5 1 5 10 0
4 3 0 10 1
2 1 0 7 1
2 5 0 5 1
0 1 0 1 0
2 4 5 7 0
0 6 0 4 0
1 9 0 0 11
0 8 0 0 2
3 7 0 2 8
4 0 0 2 2
1 2 0 2 0
1 4 0 0 0
0 3 0 1 0
1 0 0 1 2
5 4 0 1 0
1 1 0 1 2
1 2 0 1 0
2 1 0 1 1
1 2 0 1 1
1 1 0 0 0
0 3 0 2 2
9 3 0 9 3
7 4 0 6 3
3 0 0 8 3
10 5 0 11 7
7 15 0 13 8
5 14 0 18 3
8 11 1 13 7
4 5 1 15 3
7 6 0 12 6
11 5 1 14 3
6 2 0 14 5
6 9 0 23 4
6 4 2 20 9
9 5 1 23 6
12 7 2 17 2
6 15 0 16 3
7 8 0 22 9
7 5 0 25 4
4 6 0 25 5
13 1 0 23 10
8 11 0 21 5
6 11 1 21 8
9 4 0 20 3
10 7 0 21 1
9 7 0 14 5
6 4 0 25 6
4 9 0 22 4
6 3 0 16 4
11 2 1 16 1
2 9 0 20 6
4 5 0 17 7
6 5 1 21 4
