6 103 0 9 101
11 49 1 16 77
5 25 1 13 50
3 6 1 21 11
2 5 1 15 7
5 9 3 9 2
1 11 0 7 1
1 8 0 9 1
4 5 0 13 3
6 8 0 10 2
4 8 0 6 0
3 11 0 9 1
6 16 0 11 4
4 14 0 13 1
8 16 0 18 5
4 21 9 6 11
3 22 8 4 6
5 20 14 10 14
10 29 25 24 18
15 44 27 29 28
24 49 36 56 45
47 59 41 83 62
46 85 85 122 68
39 98 99 123 91
51 101 116 167 87
39 104 106 117 106
59 112 119 167 134
56 115 98 122 107
64 91 81 100 98
43 58 79 93 81
47 67 88 106 74
29 63 57 84 63
50 79 41 76 78
27 67 34 85 46
40 68 44 63 47
29 60 54 58 66
30 74 41 72 85
39 62 53 69 75
33 57 53 77 76
49 80 47 100 87
47 96 43 86 76
78 78 27 84 94
47 77 44 66 69
43 79 49 84 75
36 93 56 78 81
37 94 62 79 70
43 83 66 84 95
39 96 65 86 64
55 75 65 84 66
48 84 61 66 81
46 110 77 119 81
46 85 41 112 74
68 119 17 114 66
44 95 32 79 71
29 68 26 73 76
16 81 29 55 74
11 57 12 58 76
37 41 13 42 48
35 45 13 39 54
47 23 6 50 44
41 31 12 38 56
44 30 6 39 31
34 35 14 26 33
25 20 12 22 37
29 32 7 33 20
20 24 6 22 42
18 13 4 22 17
15 15 6 14 26
14 13 3 19 19
8 7 8 3 14
1 12 7 8 9
3 14 0 10 11
6 111 3 16 105
5 29 3 10 86
8 20 1 16 60
3 3 1 16 4
8 4 2 25 6
6 4 1 12 5
3 3 0 13 6
1 6 0 11 4
2 7 0 12 6
3 3 0 16 2
6 9 0 5 4
1 17 0 11 5
5 18 0 7 6
3 13 0 16 4
11 10 0 5 5
10 24 3 4 1
13 22 4 7 10
14 27 8 9 14
18 23 5 15 14
42 32 13 24 25
35 35 26 65 38
76 62 29 100 63
68 56 46 113 53
91 92 34 121 73
111 85 30 124 103
126 99 37 133 119
95 107 35 131 125
103 82 32 123 128
108 95 21 106 116
118 90 19 116 72
102 53 19 82 69
77 97 11 69 61
100 82 13 71 71
82 78 16 51 53
75 67 12 67 68
69 71 9 53 54
75 71 16 58 91
73 64 10 76 67
91 75 15 80 54
90 81 17 81 78
87 73 12 87 94
88 77 14 96 82
91 68 12 80 104
95 71 14 61 85
85 96 7 81 89
79 79 11 86 73
87 86 12 81 78
85 73 8 86 77
100 88 17 97 73
91 53 23 82 82
44 69 67 102 85
