10 125 1 11 162
6 41 0 14 92
6 20 0 13 73
7 3 1 16 4
10 9 0 14 4
9 5 2 7 3
3 4 0 10 3
3 5 0 11 3
0 8 0 14 0
5 7 0 8 3
3 8 0 9 2
5 17 0 8 5
6 18 0 9 3
9 13 0 5 5
8 17 0 9 0
0 24 9 4 4
6 18 8 7 5
12 24 14 18 10
7 27 22 26 18
12 44 26 40 25
28 52 28 60 58
34 53 80 101 59
30 70 73 112 65
40 106 93 139 97
42 111 124 143 112
49 106 111 146 147
30 99 91 115 144
44 114 83 143 130
41 135 74 125 118
42 112 57 123 106
38 80 69 80 100
43 90 63 85 77
41 87 52 86 74
32 70 40 90 61
25 65 53 61 59
32 76 39 72 63
43 79 70 84 86
40 61 52 66 75
48 59 57 105 85
48 79 68 102 82
54 85 77 80 99
51 88 52 104 94
50 94 52 78 80
46 78 54 64 93
49 86 70 83 86
44 73 59 94 69
52 88 58 90 86
38 82 62 96 74
38 99 66 102 98
42 109 85 95 82
52 104 86 89 105
30 85 74 90 79
33 103 65 98 79
22 97 47 79 78
27 59 49 71 62
25 83 48 38 69
16 59 44 44 70
12 50 41 39 37
19 38 41 42 41
24 37 29 42 43
17 37 43 46 30
15 31 16 20 39
17 36 27 29 37
14 21 21 19 27
18 30 15 23 32
4 25 20 17 31
4 14 16 16 15
9 20 7 15 10
3 17 11 9 21
1 12 13 5 7
5 6 0 7 11
5 11 8 14 13
11 111 0 15 211
10 54 2 10 139
7 26 2 13 83
4 4 0 14 7
3 6 1 12 10
4 10 0 15 3
2 5 0 9 3
4 6 0 15 2
4 6 0 11 6
2 1 0 6 3
2 10 0 6 0
2 16 0 10 3
4 14 0 9 3
3 14 0 5 4
6 17 0 7 4
3 20 4 8 5
3 25 11 9 9
8 21 13 13 12
11 34 29 20 18
15 40 26 30 31
24 52 48 59 58
34 70 71 89 72
28 112 78 120 88
30 130 81 121 115
46 115 103 127 147
42 142 104 156 197
42 117 104 133 198
44 131 95 127 181
65 126 85 113 204
56 150 74 112 167
53 77 71 100 77
54 77 67 113 91
59 81 74 92 66
53 74 50 99 74
58 73 38 83 68
45 69 49 86 64
49 74 62 76 94
59 66 79 104 68
71 59 75 113 83
92 84 64 98 87
79 78 87 111 81
80 77 58 99 86
75 96 70 103 90
84 77 63 116 79
58 86 58 103 87
66 68 52 98 72
58 70 64 106 64
65 58 59 107 76
47 84 68 105 74
55 81 69 91 90
48 83 55 102 85
36 89 76 103 79
39 92 74 90 81
36 124 75 76 96
23 74 69 72 86
26 57 52 78 81
19 47 53 49 81
16 36 57 48 53
28 50 24 36 48
20 37 27 32 41
11 29 28 49 56
15 37 25 44 46
16 32 23 37 46
16 34 19 30 28
21 37 18 22 39
30 34 5 22 33
26 26 5 20 21
10 22 6 16 22
13 19 0 18 30
15 8 4 7 9
6 16 5 13 19
7 13 3 11 10
9 85 2 15 109
2 48 2 14 99
4 26 1 11 44
5 8 0 16 4
4 5 1 12 4
5 8 1 17 6
