1 7 0 0 7
1 6 0 1 6
2 3 0 1 4
3 3 0 0 1
0 2 0 1 1
0 2 0 1 2
0 2 0 0 0
3 0 0 2 0
3 4 0 2 0
0 0 0 3 1
3 0 0 0 1
2 0 0 2 0
3 0 0 0 2
3 2 0 0 0
2 2 0 1 2
2 2 5 4 2
2 3 8 6 2
3 4 9 9 3
1 4 10 11 5
5 13 9 17 8
6 9 9 14 2
4 9 4 20 6
3 5 6 16 3
4 4 10 19 6
3 7 10 22 5
4 2 10 20 2
4 5 9 26 8
4 5 8 25 6
3 8 14 29 7
3 4 7 20 6
6 11 11 24 5
4 9 11 21 3
3 10 13 26 3
3 8 9 23 8
7 11 12 23 7
4 7 8 26 1
6 14 8 21 5
6 10 5 25 3
6 8 6 20 1
4 13 9 23 6
4 9 4 22 3
4 10 17 23 6
3 10 4 17 4
8 10 10 26 5
4 6 7 20 3
3 4 11 29 9
3 8 13 26 2
9 8 8 29 4
4 8 9 25 4
3 8 9 21 8
1 5 8 28 4
3 3 7 15 2
3 4 5 19 4
1 4 11 20 5
3 7 6 26 2
1 1 6 22 3
3 8 5 20 3
1 4 9 11 4
2 5 7 19 4
1 5 10 14 1
0 7 6 12 2
0 2 5 7 5
2 3 4 10 2
1 5 7 10 1
4 2 12 11 1
2 3 8 8 3
0 1 3 6 1
1 4 5 9 0
1 2 4 7 1
1 3 4 1 0
0 1 1 6 0
1 1 5 4 0
1 7 0 3 10
1 11 0 0 6
0 6 0 2 5
0 4 0 0 0
1 1 0 1 0
3 0 0 0 0
4 2 0 0 0
1 1 0 1 0
1 1 0 0 0
1 0 0 1 1
1 5 0 0 1
2 2 0 2 1
2 0 0 0 0
4 1 0 1 0
3 0 1 3 1
1 1 7 6 4
2 2 5 5 2
4 4 7 13 1
2 6 6 10 2
2 13 9 14 10
7 12 6 12 4
3 8 3 16 6
2 4 6 12 4
5 14 14 9 3
5 5 5 22 5
6 6 9 21 7
5 5 10 21 2
5 4 8 19 4
4 4 9 10 5
2 3 15 19 6
4 7 13 20 5
3 8 8 20 2
5 5 11 22 3
1 5 10 21 4
4 5 9 23 5
8 7 4 18 8
3 12 3 26 3
5 12 15 20 1
4 5 8 24 9
3 6 11 26 3
2 11 4 20 3
0 3 5 17 5
2 11 7 20 4
6 6 6 15 5
6 11 9 13 3
2 2 7 27 4
7 3 12 21 4
4 4 10 23 3
1 2 13 21 3
2 6 11 19 8
2 5 8 20 1
3 1 8 34 3
2 4 8 20 4
2 6 9 20 1
0 3 1 20 2
3 2 0 19 1
3 4 0 31 0
2 5 0 13 1
3 2 1 20 1
1 3 6 15 2
1 5 8 12 2
3 2 5 8 5
2 10 7 18 0
3 2 4 12 1
2 1 9 14 2
1 1 3 8 2
0 1 5 5 0
2 2 1 8 1
2 3 3 4 1
1 2 1 11 0
3 3 8 5 0
1 1 1 11 2
0 5 0 2 9
1 5 0 0 7
0 4 0 0 4
0 1 0 2 0
0 0 0 0 1
0 1 2 1 0
0 2 0 1 0
1 2 0 1 0
1 2 0 0 0
1 0 0 0 0
0 1 0 2 1
1 2 0 0 1
1 0 0 1 0
1 1 0 0 0
3 1 0 1 1
1 2 7 2 1
1 7 5 8 2
2 2 3 10 3
2 6 3 9 6
4 7 6 14 5
8 7 6 13 3
5 11 4 13 4
3 8 8 12 2
2 2 8 10 4
3 5 9 18 4
4 8 6 19 5
4 7 7 15 8
5 6 8 15 1
3 6 10 18 2
3 5 10 9 3
3 9 8 16 3
2 7 9 19 6
5 1 6 17 5
2 8 14 15 5
2 4 15 18 4
1 5 9 13 5
3 9 13 16 3
3 10 9 23 6
2 2 7 14 5
0 8 4 19 6
4 8 7 16 7
