11 99 1 12 119
10 44 1 15 95
7 26 1 15 59
4 4 0 14 12
8 6 0 10 9
7 5 1 14 9
4 5 0 12 5
3 5 0 12 2
4 5 1 13 5
3 3 2 13 1
2 6 1 10 4
3 10 0 4 2
7 13 0 9 2
7 13 1 10 3
4 19 3 6 4
2 21 5 10 6
3 28 8 10 1
6 30 11 11 6
12 22 17 14 9
18 35 37 25 18
16 42 41 60 48
19 56 80 72 56
25 65 86 108 66
28 104 105 131 73
32 100 105 139 89
53 99 116 160 124
41 99 136 127 116
36 115 95 133 114
44 98 99 113 87
42 126 69 108 95
49 65 104 107 81
44 106 69 99 78
38 79 64 108 67
39 64 62 97 66
38 80 53 80 76
36 73 52 67 81
22 83 58 79 86
36 79 71 74 97
48 72 81 81 84
55 86 69 95 127
48 90 75 82 114
39 94 85 86 114
59 109 81 97 116
63 86 85 74 106
48 86 68 104 104
72 97 72 116 94
63 102 95 101 95
65 103 88 119 101
62 98 92 117 104
67 111 86 107 84
60 101 74 119 94
41 111 80 128 103
45 119 90 99 99
38 119 75 93 117
34 81 65 51 120
29 79 80 51 60
41 75 62 43 35
42 49 47 49 50
34 57 45 53 49
29 55 43 43 43
30 49 43 36 44
20 39 28 38 41
22 46 33 37 45
14 30 20 32 40
17 25 21 23 40
13 36 32 27 36
13 13 17 32 25
12 29 23 20 31
9 23 17 17 28
8 11 5 16 17
14 15 9 11 20
4 12 6 6 11
7 92 3 13 158
8 63 1 15 89
8 39 1 15 75
7 10 1 22 8
7 8 1 20 7
6 9 2 12 5
4 8 0 11 6
3 3 1 17 4
1 11 0 11 2
4 7 1 6 3
5 8 0 14 2
4 15 0 9 2
4 13 0 10 3
7 16 1 10 4
6 18 1 10 2
8 16 9 9 9
5 18 13 4 8
8 31 10 12 13
8 34 14 13 10
15 31 7 32 25
22 44 0 55 40
34 37 0 80 44
48 62 46 87 51
41 59 76 79 71
43 61 95 82 69
42 85 110 77 71
54 100 93 112 109
68 101 99 108 82
64 84 115 100 80
54 104 84 102 94
59 93 95 99 86
63 88 96 105 81
47 83 88 72 101
55 78 67 99 76
42 75 67 84 87
43 76 49 83 69
40 58 51 67 95
45 76 74 82 76
39 71 68 85 72
59 75 71 88 106
40 69 82 102 110
33 81 84 105 104
50 87 68 92 96
65 85 79 95 92
60 80 52 92 95
35 99 63 92 110
57 76 76 122 90
56 88 82 105 98
51 88 71 106 86
61 82 71 109 91
62 86 81 104 80
63 78 68 89 99
53 82 69 102 86
29 79 45 84 80
32 63 36 70 90
30 66 30 57 82
28 57 32 53 76
18 32 31 50 80
20 46 32 54 48
24 43 25 55 58
22 39 31 43 66
15 34 38 36 52
22 36 26 42 46
20 25 22 36 37
16 25 17 36 32
18 22 22 28 26
15 17 12 19 23
15 19 8 16 19
3 17 11 17 21
15 12 4 9 10
4 9 7 3 25
7 10 6 7 8
7 88 2 16 122
5 51 0 11 94
7 29 1 16 78
4 4 1 15 8
7 5 2 19 3
4 9 0 17 7
4 5 0 9 4
4 6 0 11 5
1 6 0 14 6
3 4 0 6 6
5 14 0 13 2
2 11 1 8 3
1 17 0 8 1
7 13 0 12 3
11 15 0 13 5
4 27 6 3 5
3 24 7 6 7
6 24 14 3 14
4 25 7 18 19
6 27 27 22 26
7 43 30 53 30
16 26 37 49 35
26 39 58 63 44
26 28 51 58 60
25 37 66 71 75
43 59 79 94 74
33 55 90 90 78
47 85 88 92 93
45 96 98 79 82
38 97 79 60 93
38 77 78 85 98
57 88 69 61 126
51 80 81 52 101
45 80 57 43 75
38 79 70 44 93
23 59 53 70 58
51 80 57 75 104
43 62 60 73 90
47 73 58 93 107
55 83 67 93 123
43 91 55 97 118
47 84 76 102 137
44 95 57 110 134
55 94 68 104 127
53 85 57 128 138
54 108 72 112 133
63 109 79 96 131
77 94 58 91 126
63 127 74 124 136
64 102 90 111 119
67 98 62 115 102
66 95 76 116 96
57 119 59 100 102
34 102 67 104 93
39 70 40 89 84
